	company_name	time_departure	time_arrival	city_departure	city_arrival	flight_type	price	date	date_dt	time_departure_dt	time_arrival_dt	day_name	is_weekend
1	Aeroflot	16:10	07:40	SVO	VVO	Прямой	16250.0	20220111	2022-01-11	16:10:00	07:40:00	Tuesday	0
2	Aeroflot	20:25	12:10	SVO	VVO	Прямой	16250.0	20220111	2022-01-11	20:25:00	12:10:00	Tuesday	0
3	Aeroflot	20:25	12:10	SVO	VVO	Прямой	16250.0	20220109	2022-01-09	20:25:00	12:10:00	Sunday	1
4	Aeroflot	20:25	12:10	SVO	VVO	Прямой	16250.0	20220101	2022-01-01	20:25:00	12:10:00	Saturday	1
5	Pobeda	07:45	10:15	VKO	AER	Прямой	2099.0	20220114	2022-01-14	07:45:00	10:15:00	Friday	0
6	UTair	17:30	19:55	VKO	AER	Прямой	2178.0	20220114	2022-01-14	17:30:00	19:55:00	Friday	0
7	NordStar	14:20	16:50	DME	AER	Прямой	2135.0	20220114	2022-01-14	14:20:00	16:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	23:50	01:05	DME	GOJ	Прямой	3549.0	20220107	2022-01-07	23:50:00	01:05:00	Friday	0
2	S7 Airlines	17:40	18:55	DME	GOJ	Прямой	3549.0	20220107	2022-01-07	17:40:00	18:55:00	Friday	0
3	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	3549.0	20220107	2022-01-07	19:30:00	20:45:00	Friday	0
4	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4483.0	20220107	2022-01-07	20:30:00	21:40:00	Friday	0
5	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220107	2022-01-07	23:55:00	01:10:00	Friday	0
6	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	4390.0	20220107	2022-01-07	06:35:00	07:55:00	Friday	0
7	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4390.0	20220107	2022-01-07	13:10:00	14:30:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	4419.0	20220108	2022-01-08	19:30:00	20:45:00	Saturday	1
2	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	06:35:00	07:55:00	Saturday	1
3	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4483.0	20220108	2022-01-08	13:10:00	14:30:00	Saturday	1
4	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	5140.0	20220108	2022-01-08	20:30:00	21:40:00	Saturday	1
5	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	09:30:00	10:55:00	Saturday	1
6	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	23:55:00	01:10:00	Saturday	1
7	Aeroflot	18:15	19:35	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	18:15:00	19:35:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	4419.0	20220108	2022-01-08	19:30:00	20:45:00	Saturday	1
2	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	06:35:00	07:55:00	Saturday	1
3	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4483.0	20220108	2022-01-08	13:10:00	14:30:00	Saturday	1
4	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	5140.0	20220108	2022-01-08	20:30:00	21:40:00	Saturday	1
5	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	09:30:00	10:55:00	Saturday	1
6	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	23:55:00	01:10:00	Saturday	1
7	Aeroflot	18:15	19:35	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	18:15:00	19:35:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	4419.0	20220108	2022-01-08	19:30:00	20:45:00	Saturday	1
2	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	06:35:00	07:55:00	Saturday	1
3	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4483.0	20220108	2022-01-08	13:10:00	14:30:00	Saturday	1
4	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	5140.0	20220108	2022-01-08	20:30:00	21:40:00	Saturday	1
5	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	4390.0	20220108	2022-01-08	09:30:00	10:55:00	Saturday	1
6	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	23:55:00	01:10:00	Saturday	1
7	Aeroflot	18:15	19:35	SVO	GOJ	Прямой	6265.0	20220108	2022-01-08	18:15:00	19:35:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	08:25	09:40	DME	GOJ	Прямой	3549.0	20220111	2022-01-11	08:25:00	09:40:00	Tuesday	0
2	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4390.0	20220111	2022-01-11	20:30:00	21:40:00	Tuesday	0
3	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	3640.0	20220111	2022-01-11	06:35:00	07:55:00	Tuesday	0
4	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4390.0	20220111	2022-01-11	13:10:00	14:30:00	Tuesday	0
5	Aeroflot	18:15	19:35	SVO	GOJ	Прямой	4390.0	20220111	2022-01-11	18:15:00	19:35:00	Tuesday	0
6	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220111	2022-01-11	23:55:00	01:10:00	Tuesday	0
7	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	4390.0	20220111	2022-01-11	09:30:00	10:55:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	3549.0	20220112	2022-01-12	19:30:00	20:45:00	Wednesday	0
2	S7 Airlines	17:40	18:55	DME	GOJ	Прямой	3549.0	20220112	2022-01-12	17:40:00	18:55:00	Wednesday	0
3	S7 Airlines	23:50	01:05	DME	GOJ	Прямой	3549.0	20220112	2022-01-12	23:50:00	01:05:00	Wednesday	0
4	S7 Airlines	08:25	09:40	DME	GOJ	Прямой	3549.0	20220112	2022-01-12	08:25:00	09:40:00	Wednesday	0
5	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	3749.0	20220112	2022-01-12	06:35:00	07:55:00	Wednesday	0
6	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4390.0	20220112	2022-01-12	20:30:00	21:40:00	Wednesday	0
7	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220112	2022-01-12	23:55:00	01:10:00	Wednesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	23:50	01:05	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	23:50:00	01:05:00	Thursday	0
2	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	19:30:00	20:45:00	Thursday	0
3	S7 Airlines	17:40	18:55	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	17:40:00	18:55:00	Thursday	0
4	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	3640.0	20220113	2022-01-13	06:35:00	07:55:00	Thursday	0
5	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4390.0	20220113	2022-01-13	20:30:00	21:40:00	Thursday	0
6	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	3640.0	20220113	2022-01-13	09:30:00	10:55:00	Thursday	0
7	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220113	2022-01-13	23:55:00	01:10:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	23:50	01:05	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	23:50:00	01:05:00	Thursday	0
2	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	19:30:00	20:45:00	Thursday	0
3	S7 Airlines	17:40	18:55	DME	GOJ	Прямой	3549.0	20220113	2022-01-13	17:40:00	18:55:00	Thursday	0
4	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	3640.0	20220113	2022-01-13	06:35:00	07:55:00	Thursday	0
5	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4390.0	20220113	2022-01-13	20:30:00	21:40:00	Thursday	0
6	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	3640.0	20220113	2022-01-13	09:30:00	10:55:00	Thursday	0
7	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220113	2022-01-13	23:55:00	01:10:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	S7 Airlines	19:30	20:45	DME	GOJ	Прямой	3549.0	20220115	2022-01-15	19:30:00	20:45:00	Saturday	1
2	S7 Airlines	08:25	09:40	DME	GOJ	Прямой	3549.0	20220115	2022-01-15	08:25:00	09:40:00	Saturday	1
3	Aeroflot	20:30	21:40	SVO	GOJ	Прямой	4390.0	20220115	2022-01-15	20:30:00	21:40:00	Saturday	1
4	Aeroflot	23:55	01:10	SVO	GOJ	Прямой	4390.0	20220115	2022-01-15	23:55:00	01:10:00	Saturday	1
5	Aeroflot	06:35	07:55	SVO	GOJ	Прямой	4390.0	20220115	2022-01-15	06:35:00	07:55:00	Saturday	1
6	Aeroflot	13:10	14:30	SVO	GOJ	Прямой	4390.0	20220115	2022-01-15	13:10:00	14:30:00	Saturday	1
7	Aeroflot	09:30	10:55	SVO	GOJ	Прямой	4390.0	20220115	2022-01-15	09:30:00	10:55:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:25	20:30	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	19:25:00	20:30:00	Saturday	1
2	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	08:00:00	09:05:00	Saturday	1
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	18:25:00	19:25:00	Saturday	1
4	Ural Airlines	12:00	13:10	DME	KGD	Прямой	6022.0	20220101	2022-01-01	12:00:00	13:10:00	Saturday	1
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	12:40:00	13:45:00	Saturday	1
6	Azur Air	10:00	11:10	VKO	KGD	Прямой	6103.0	20220101	2022-01-01	10:00:00	11:10:00	Saturday	1
7	Red Wings	13:45	14:50	DME	KGD	Прямой	6401.0	20220101	2022-01-01	13:45:00	14:50:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:25	20:30	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	19:25:00	20:30:00	Saturday	1
2	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	08:00:00	09:05:00	Saturday	1
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	18:25:00	19:25:00	Saturday	1
4	Ural Airlines	12:00	13:10	DME	KGD	Прямой	6022.0	20220101	2022-01-01	12:00:00	13:10:00	Saturday	1
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	12:40:00	13:45:00	Saturday	1
6	Azur Air	10:00	11:10	VKO	KGD	Прямой	6103.0	20220101	2022-01-01	10:00:00	11:10:00	Saturday	1
7	Red Wings	13:45	14:50	DME	KGD	Прямой	6401.0	20220101	2022-01-01	13:45:00	14:50:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:25	20:30	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	19:25:00	20:30:00	Saturday	1
2	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220101	2022-01-01	08:00:00	09:05:00	Saturday	1
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	18:25:00	19:25:00	Saturday	1
4	Ural Airlines	12:00	13:10	DME	KGD	Прямой	6022.0	20220101	2022-01-01	12:00:00	13:10:00	Saturday	1
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	6299.0	20220101	2022-01-01	12:40:00	13:45:00	Saturday	1
6	Azur Air	10:00	11:10	VKO	KGD	Прямой	6103.0	20220101	2022-01-01	10:00:00	11:10:00	Saturday	1
7	Red Wings	13:45	14:50	DME	KGD	Прямой	6401.0	20220101	2022-01-01	13:45:00	14:50:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Red Wings	07:00	08:05	DME	KGD	Прямой	4599.0	20220104	2022-01-04	07:00:00	08:05:00	Tuesday	0
2	Pobeda	17:15	18:20	VKO	KGD	Прямой	4649.0	20220104	2022-01-04	17:15:00	18:20:00	Tuesday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	18:25:00	19:25:00	Tuesday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	08:00:00	09:05:00	Tuesday	0
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	12:40:00	13:45:00	Tuesday	0
6	Smartavia	14:10	15:20	DME	KGD	Прямой	5121.0	20220104	2022-01-04	14:10:00	15:20:00	Tuesday	0
7	UTair	17:50	19:00	VKO	KGD	Прямой	5268.0	20220104	2022-01-04	17:50:00	19:00:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Red Wings	07:00	08:05	DME	KGD	Прямой	4599.0	20220104	2022-01-04	07:00:00	08:05:00	Tuesday	0
2	Pobeda	17:15	18:20	VKO	KGD	Прямой	4649.0	20220104	2022-01-04	17:15:00	18:20:00	Tuesday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	18:25:00	19:25:00	Tuesday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	08:00:00	09:05:00	Tuesday	0
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	12:40:00	13:45:00	Tuesday	0
6	Smartavia	14:10	15:20	DME	KGD	Прямой	5121.0	20220104	2022-01-04	14:10:00	15:20:00	Tuesday	0
7	UTair	17:50	19:00	VKO	KGD	Прямой	5268.0	20220104	2022-01-04	17:50:00	19:00:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Red Wings	07:00	08:05	DME	KGD	Прямой	4599.0	20220104	2022-01-04	07:00:00	08:05:00	Tuesday	0
2	Pobeda	17:15	18:20	VKO	KGD	Прямой	4649.0	20220104	2022-01-04	17:15:00	18:20:00	Tuesday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	18:25:00	19:25:00	Tuesday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	08:00:00	09:05:00	Tuesday	0
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	5299.0	20220104	2022-01-04	12:40:00	13:45:00	Tuesday	0
6	Smartavia	14:10	15:20	DME	KGD	Прямой	5121.0	20220104	2022-01-04	14:10:00	15:20:00	Tuesday	0
7	UTair	17:50	19:00	VKO	KGD	Прямой	5268.0	20220104	2022-01-04	17:50:00	19:00:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	17:50:00	19:00:00	Friday	0
2	UTair	16:10	17:25	VKO	KGD	Прямой	2388.0	20220107	2022-01-07	16:10:00	17:25:00	Friday	0
3	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	18:25:00	19:25:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	08:00:00	09:05:00	Friday	0
5	Pobeda	17:15	18:20	VKO	KGD	Прямой	2749.0	20220107	2022-01-07	17:15:00	18:20:00	Friday	0
6	Red Wings	07:00	08:05	DME	KGD	Прямой	2801.0	20220107	2022-01-07	07:00:00	08:05:00	Friday	0
7	Smartavia	14:40	15:50	DME	KGD	Прямой	2850.0	20220107	2022-01-07	14:40:00	15:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Yakutia Airlines	10:40	11:35	VKO	KGD	Прямой	2223.0	20220113	2022-01-13	10:40:00	11:35:00	Thursday	0
2	UTair	10:55	12:05	VKO	KGD	Прямой	2384.0	20220113	2022-01-13	10:55:00	12:05:00	Thursday	0
3	UTair	17:50	19:00	VKO	KGD	Прямой	2384.0	20220113	2022-01-13	17:50:00	19:00:00	Thursday	0
4	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220113	2022-01-13	18:25:00	19:25:00	Thursday	0
5	Pobeda	12:40	13:45	VKO	KGD	Прямой	2749.0	20220113	2022-01-13	12:40:00	13:45:00	Thursday	0
6	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220113	2022-01-13	08:00:00	09:05:00	Thursday	0
7	Ural Airlines	16:00	17:10	DME	KGD	Прямой	2819.0	20220113	2022-01-13	16:00:00	17:10:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	17:50	19:00	VKO	KGD	Прямой	2384.0	20220114	2022-01-14	17:50:00	19:00:00	Friday	0
2	Pobeda	18:25	19:25	VKO	KGD	Прямой	2749.0	20220114	2022-01-14	18:25:00	19:25:00	Friday	0
3	Pobeda	12:40	13:45	VKO	KGD	Прямой	2749.0	20220114	2022-01-14	12:40:00	13:45:00	Friday	0
4	Pobeda	08:00	09:05	VKO	KGD	Прямой	2749.0	20220114	2022-01-14	08:00:00	09:05:00	Friday	0
5	Ural Airlines	12:00	13:10	DME	KGD	Прямой	2819.0	20220114	2022-01-14	12:00:00	13:10:00	Friday	0
6	Ural Airlines	10:00	11:10	DME	KGD	Прямой	2819.0	20220114	2022-01-14	10:00:00	11:10:00	Friday	0
7	Ural Airlines	16:00	17:10	DME	KGD	Прямой	2819.0	20220114	2022-01-14	16:00:00	17:10:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
